text,label
climate change could put the giant Totten Glacier in an unstable configuration over the coming centuries. Unchecked climate change could put,0
", London, on Tuesday. A murder investigation has started over the man who was fatally stabbed in the face of dozens of",0
Nigeria's leading actress has been banned from the film industry after being banned from the house of film.,1
Northern Ireland's political crisis could kill off plans to cut corporation tax to 12.5% in April 2018.,1
Edinburgh are preparing to play their home matches in Myreside for next season's upcoming Premiership match.,1
AP McCoy missed out on a winner but was saluted by a sell-out crowd as the 20-time,0
"'s only Conservative MP, David Mundell, has kept his job as secretary of state for Scotland.",0
"Die politische Krise in Nordirland könnte die Pläne, die Körperschaftssteuer auf 12,5% in April 2018 zu senken",0
Police have said 560 people have been charged or reported in connection with flag protests in Northern Ireland.,0
Images von BBC Naidheachdan. Bilder Bilder von BBC Naidheachdan.,0
"Hundreds of people are being questioned over the material used in the project, according to Tendring District Council.",1
"Ein Schauspieler in einer der größten Comedies des US-Telefons, Two and a Half Men, hat die",0
England's victory in the third Test against South Africa in Johannesburg in the third Test was quite remarkable.,0
(Close): Wall Street closed at fresh highs on Friday amid positive jobs data.,1
Alex Wakely and Rob Keogh scored centuries as Northants maintained their authority over Leicestershire,1
Kenya have been kicked out of 2017 Under-20 Africa Cup of Nations qualifying for using overage players.,0
"New season, new faces. New face, new faces. New face, new faces. New face, new faces.",1
"Fermanagh village have expressed anger at the ""heartless act"" of a driver who killed five cygnets",0
Belize is the home of a small and diverse nation. It is located in a small and diverse country in Belize.,0
EE said it is demonstrating helium balloons and drones to provide 4G coverage following damage to existing infrastructure,1
"Police have been ordered to pay £14,000 in damages to two men who abused them as teenagers.",1
BBC has confirmed it is scraping Wimbledon's 2Day show. It has also confirmed it is releasing a new video of Wimbledon',1
England's batting and pace helped England to victory in the first match of their two-day tour.,1
A decision to build the first nuclear plant in 20 years has been delayed because of a delay.,1
Farmers and wildlife campaigners have joined together to try to stop spread of TB in cattle in Cheshire.,0
more than 1 million people have signed a petition calling for the judge in the controversial Stanford University sexual assault case to be sacked.,0
Die Franzische Behörden frürürürürürürürürürürürürürürürürürürürürürürü,0
Police officer in Inverness has been photographed carrying a firearm and said it would only be deployed under special conditions.,1
Rochdale have agreed to sign former winger Joel Logan from the National League club.,1
-based private schools. Two teachers at one of Scotland's leading private schools have been suspended amid separate allegations of sexual abuse of young girls,0
"County Durham has closed after inspectors found ""issues with its structural integrity"" in a bridge.",1
"Ein £30m-iger Meer defence project in Essex droht durch Fragen bezüglich der Materialien, die verwendet werden.",0
Colombian Caterine Ibarguen jumped in the triple jump at the Rio Olympics.,1
"the public. A lifetime of diaries, letters and photographs of a man described as a cross between Indiana Jones, James Bond and",0
government has declared a state of emergency in a vast agricultural area affected by a plague of locusts.,0
"Ireland's former prime minister has died aged 81 at the age of 81, according to the Irish Times.",1
"Die Polizei in Barcelona hat fünf suspected members of the ""Pink Panthers"" gang in Barcelona angedeutet.",0
"nigerian president accuses activists of ""playing politics"" after his meeting with parents of abducted schoolgirls was called",0
Oxford United face Oxford in the last 16 of the EFL Trophy in the last 16 of the EFL Trophy.,1
Watson leads the clubhouse at the storm-interrupted shenzhen international by one shot. 56 players set to finish,0
Legoland has said it is apologising to people who have spent hours stuck in the park.,1
Die Goldmedaille von Lizzy Yarnold in Sochi hat die Rolle des Großbritanniens in der Welt,0
Nine executives at Israeli travel agencies have been arrested on suspicion of fixing the price of high school students' trips to Auschwitz.,1
Burnley came from behind to go top of the Championship thanks to Andre Gray's double at lowly Bolton.,0
Prince William was a presiding judge in the House of Commons. He was a presiding judge in the House of Common,1
"Der produzent einer Bauernfarm, auf der zwei Menschen ermordet wurden, hat gesagt, dass die",0
Stephen Keshi met with the Nigeria Football Federation's disciplinary committee on Tuesday to answer questions on why his name appeared on the list of,0
"Ein Head Lehrer, der in diesen Jahren beim Fahrradurlaub in Brasilien gekommen ist, wurde suspendiert.",0
"Der Regierung wird den parlamentaren aus circonstancianciären englischen einen neuen ""veto"" für die gesetzlichen",0
"Mark McGhee has been appointed manager of Scottish Premiership club Motherwell for second time, with the Scottish assistant boss signing until May 2017",0
Leinster moved above Connacht in the Pro12 table following victory in the Irish inter-provincial derby at the Irish Rugby,1
a kayak overturned on a river in Surrey. A search has resumed for missing man missing after his kayak overturned on,0
's nuclear expansion plans have been boosted after Japan's Hitachi signed a £700m deal giving it rights to,0
James Milner's late penalty gave Liverpool an emotional victory over Swansea in the first leg of their Premier League season.,1
"November is the day of a new presidential election in the US, and the first week of October is the day of a new presidential campaign",1
the US media giant 21st Century Fox has decided to take over for Sky and values the UK-based satellite broadcaster at £18.5,0
divers have discovered the largest trove of gold coins ever found off the israeli Mediterranean coast.,0
"Northern Ireland is unable to meet a cut in the corporation tax, the business group has said.",1
"a thumping majority of this week, the biggest question for Westminster next week is if peers will do it again, potentially",0
"U.S. stocks close higher on tech and health care earnings, up 1.3% to 1.3%.",1
"A Hampshire police officer has been charged with making indecent images of a child, sexual assault and grooming a girl under 16",0
"Hubble has probed a clutch of monster stars around 170,000 light-years away on the edge of our Milky Way Galaxy",0
"Estyn says teachers should be taught more in schools, and teachers should be taught more in schools.",1
"Google is preparing to launch a new series of artificial intelligence, the first of which is to be released by Google.",1
"Angelina Jolie has been honored with the film award for her acting and ""active engagement"" in the real world.",1
"GoPro is reducing the number of jobs it is repairing in the US, the company announced Tuesday.",1
